file name,start offset,end offset,negative sample
datasets/Set_I_DEV/review-051.txt,2449,2465,many from Sicily
datasets/Set_I_DEV/review-051.txt,2449,2454,many 
datasets/Set_I_DEV/review-051.txt,2454,2465,from Sicily
datasets/Set_I_DEV/review-051.txt,1049,1064,firmness in the
datasets/Set_I_DEV/review-051.txt,1049,1058,firmness 
datasets/Set_I_DEV/review-051.txt,1058,1064,in the
datasets/Set_I_DEV/review-051.txt,741,755,del Gallo Nero
datasets/Set_I_DEV/review-051.txt,741,745,del 
datasets/Set_I_DEV/review-051.txt,745,755,Gallo Nero
datasets/Set_I_DEV/review-051.txt,822,831,s name is
datasets/Set_I_DEV/review-051.txt,74,76,s 
datasets/Set_I_DEV/review-051.txt,824,831,name is
datasets/Set_I_DEV/review-051.txt,1127,1145,is not undercooked
datasets/Set_I_DEV/review-051.txt,507,510,is 
datasets/Set_I_DEV/review-051.txt,1130,1145,not undercooked
datasets/Set_I_DEV/review-051.txt,1244,1262,signs of potential
datasets/Set_I_DEV/review-051.txt,1244,1250,signs 
datasets/Set_I_DEV/review-051.txt,1250,1262,of potential
datasets/Set_I_DEV/review-052.txt,928,946,the rarely spotted
datasets/Set_I_DEV/review-052.txt,75,79,the 
datasets/Set_I_DEV/review-052.txt,932,946,rarely spotted
datasets/Set_I_DEV/review-052.txt,1033,1052,crisp bottled beers
datasets/Set_I_DEV/review-052.txt,1033,1039,crisp 
datasets/Set_I_DEV/review-052.txt,1039,1052,bottled beers
datasets/Set_I_DEV/review-052.txt,721,734,But while the
datasets/Set_I_DEV/review-052.txt,721,725,But 
datasets/Set_I_DEV/review-052.txt,725,734,while the
datasets/Set_I_DEV/review-052.txt,785,799,they do little
datasets/Set_I_DEV/review-052.txt,785,790,they 
datasets/Set_I_DEV/review-052.txt,790,799,do little
datasets/Set_I_DEV/review-052.txt,1988,2012,glittering MetLife tower
datasets/Set_I_DEV/review-052.txt,1988,1999,glittering 
datasets/Set_I_DEV/review-052.txt,1999,2012,MetLife tower
datasets/Set_I_DEV/review-052.txt,1890,1907,Birreria is built
datasets/Set_I_DEV/review-052.txt,1890,1899,Birreria 
datasets/Set_I_DEV/review-052.txt,1899,1907,is built
datasets/Set_I_DEV/review-052.txt,397,407,there on a
datasets/Set_I_DEV/review-052.txt,397,403,there 
datasets/Set_I_DEV/review-052.txt,403,407,on a
datasets/Set_I_DEV/review-052.txt,914,927,Pale Ales and
datasets/Set_I_DEV/review-052.txt,914,919,Pale 
datasets/Set_I_DEV/review-052.txt,919,927,Ales and
datasets/Set_I_DEV/review-053.txt,275,288,hints at more
datasets/Set_I_DEV/review-053.txt,275,281,hints 
datasets/Set_I_DEV/review-053.txt,281,288,at more
datasets/Set_I_DEV/review-053.txt,338,347,But as at
datasets/Set_I_DEV/review-053.txt,67,71,But 
datasets/Set_I_DEV/review-053.txt,342,347,as at
datasets/Set_I_DEV/review-053.txt,195,206,the menu is
datasets/Set_I_DEV/review-053.txt,195,199,the 
datasets/Set_I_DEV/review-053.txt,199,206,menu is
datasets/Set_I_DEV/review-053.txt,1820,1837,prepares only one
datasets/Set_I_DEV/review-053.txt,1820,1829,prepares 
datasets/Set_I_DEV/review-053.txt,1829,1837,only one
datasets/Set_I_DEV/review-053.txt,378,393,Leon uses Latin
datasets/Set_I_DEV/review-053.txt,378,383,Leon 
datasets/Set_I_DEV/review-053.txt,383,393,uses Latin
datasets/Set_I_DEV/review-053.txt,1530,1544,o heat against
datasets/Set_I_DEV/review-053.txt,82,84,o 
datasets/Set_I_DEV/review-053.txt,1532,1544,heat against
datasets/Set_I_DEV/review-053.txt,356,372,closed Zona Rosa
datasets/Set_I_DEV/review-053.txt,356,363,closed 
datasets/Set_I_DEV/review-053.txt,363,372,Zona Rosa
datasets/Set_I_DEV/review-053.txt,1785,1793,s a pity
datasets/Set_I_DEV/review-053.txt,45,47,s 
datasets/Set_I_DEV/review-053.txt,1787,1793,a pity
datasets/Set_I_DEV/review-054.txt,1967,1983,Americans eat it
datasets/Set_I_DEV/review-054.txt,1967,1977,Americans 
datasets/Set_I_DEV/review-054.txt,450,456,eat it
datasets/Set_I_DEV/review-054.txt,584,591,it is a
datasets/Set_I_DEV/review-054.txt,273,276,it 
datasets/Set_I_DEV/review-054.txt,471,475,is a
datasets/Set_I_DEV/review-054.txt,272,292,hit wonder dedicated
datasets/Set_I_DEV/review-054.txt,272,276,hit 
datasets/Set_I_DEV/review-054.txt,276,292,wonder dedicated
datasets/Set_I_DEV/review-054.txt,715,737,and worthwhile detours
datasets/Set_I_DEV/review-054.txt,192,196,and 
datasets/Set_I_DEV/review-054.txt,719,737,worthwhile detours
datasets/Set_I_DEV/review-054.txt,2398,2411,These are all
datasets/Set_I_DEV/review-054.txt,2398,2404,These 
datasets/Set_I_DEV/review-054.txt,2404,2411,are all
datasets/Set_I_DEV/review-054.txt,685,698,wine and some
datasets/Set_I_DEV/review-054.txt,685,690,wine 
datasets/Set_I_DEV/review-054.txt,690,698,and some
datasets/Set_I_DEV/review-054.txt,74,93,the groupies mutter
datasets/Set_I_DEV/review-054.txt,74,78,the 
datasets/Set_I_DEV/review-054.txt,78,93,groupies mutter
datasets/Set_I_DEV/review-054.txt,1044,1060,not overly salty
datasets/Set_I_DEV/review-054.txt,1044,1048,not 
datasets/Set_I_DEV/review-054.txt,1048,1060,overly salty
datasets/Set_I_DEV/review-055.txt,927,943,mostly for tacos
datasets/Set_I_DEV/review-055.txt,927,934,mostly 
datasets/Set_I_DEV/review-055.txt,934,943,for tacos
datasets/Set_I_DEV/review-055.txt,233,247,a clipboard of
datasets/Set_I_DEV/review-055.txt,10,12,a 
datasets/Set_I_DEV/review-055.txt,235,247,clipboard of
datasets/Set_I_DEV/review-055.txt,208,232,goddess hostess wielding
datasets/Set_I_DEV/review-055.txt,208,216,goddess 
datasets/Set_I_DEV/review-055.txt,216,232,hostess wielding
datasets/Set_I_DEV/review-055.txt,854,865,the menu is
datasets/Set_I_DEV/review-055.txt,34,38,the 
datasets/Set_I_DEV/review-055.txt,858,865,menu is
datasets/Set_I_DEV/review-055.txt,694,712,silver light bulbs
datasets/Set_I_DEV/review-055.txt,694,701,silver 
datasets/Set_I_DEV/review-055.txt,701,712,light bulbs
datasets/Set_I_DEV/review-055.txt,1172,1188,He oversees both
datasets/Set_I_DEV/review-055.txt,1172,1175,He 
datasets/Set_I_DEV/review-055.txt,1175,1188,oversees both
datasets/Set_I_DEV/review-055.txt,1829,1840,in a tiffin
datasets/Set_I_DEV/review-055.txt,171,174,in 
datasets/Set_I_DEV/review-055.txt,1832,1840,a tiffin
datasets/Set_I_DEV/review-055.txt,1050,1064,known more for
datasets/Set_I_DEV/review-055.txt,1050,1056,known 
datasets/Set_I_DEV/review-055.txt,1056,1064,more for
datasets/Set_I_DEV/review-056.txt,1225,1244,three fixed courses
datasets/Set_I_DEV/review-056.txt,702,708,three 
datasets/Set_I_DEV/review-056.txt,1231,1244,fixed courses
datasets/Set_I_DEV/review-056.txt,496,506,but it isn
datasets/Set_I_DEV/review-056.txt,496,500,but 
datasets/Set_I_DEV/review-056.txt,500,506,it isn
datasets/Set_I_DEV/review-056.txt,1080,1093,model in mind
datasets/Set_I_DEV/review-056.txt,1080,1086,model 
datasets/Set_I_DEV/review-056.txt,1086,1093,in mind
datasets/Set_I_DEV/review-056.txt,338,347,s is more
datasets/Set_I_DEV/review-056.txt,56,58,s 
datasets/Set_I_DEV/review-056.txt,340,347,is more
datasets/Set_I_DEV/review-056.txt,1160,1171,It might be
datasets/Set_I_DEV/review-056.txt,1160,1163,It 
datasets/Set_I_DEV/review-056.txt,1163,1171,might be
datasets/Set_I_DEV/review-056.txt,1330,1341,on its most
datasets/Set_I_DEV/review-056.txt,1330,1333,on 
datasets/Set_I_DEV/review-056.txt,1333,1341,its most
datasets/Set_I_DEV/review-056.txt,635,653,pieces are missing
datasets/Set_I_DEV/review-056.txt,635,642,pieces 
datasets/Set_I_DEV/review-056.txt,642,653,are missing
datasets/Set_I_DEV/review-056.txt,1286,1302,s most maddening
datasets/Set_I_DEV/review-056.txt,56,58,s 
datasets/Set_I_DEV/review-056.txt,1288,1302,most maddening
datasets/Set_I_DEV/review-057.txt,2012,2022,A few more
datasets/Set_I_DEV/review-057.txt,719,721,A 
datasets/Set_I_DEV/review-057.txt,2014,2022,few more
datasets/Set_I_DEV/review-057.txt,684,699,Strong Place is
datasets/Set_I_DEV/review-057.txt,0,7,Strong 
datasets/Set_I_DEV/review-057.txt,691,699,Place is
datasets/Set_I_DEV/review-057.txt,764,779,refined to bold
datasets/Set_I_DEV/review-057.txt,764,772,refined 
datasets/Set_I_DEV/review-057.txt,772,779,to bold
datasets/Set_I_DEV/review-057.txt,160,176,rotating taps of
datasets/Set_I_DEV/review-057.txt,160,169,rotating 
datasets/Set_I_DEV/review-057.txt,169,176,taps of
datasets/Set_I_DEV/review-057.txt,593,614,pleasing New American
datasets/Set_I_DEV/review-057.txt,593,602,pleasing 
datasets/Set_I_DEV/review-057.txt,602,614,New American
datasets/Set_I_DEV/review-057.txt,2023,2039,power lifts like
datasets/Set_I_DEV/review-057.txt,2023,2029,power 
datasets/Set_I_DEV/review-057.txt,2029,2039,lifts like
datasets/Set_I_DEV/review-057.txt,1999,2010,all at once
datasets/Set_I_DEV/review-057.txt,1999,2003,all 
datasets/Set_I_DEV/review-057.txt,2003,2010,at once
datasets/Set_I_DEV/review-057.txt,366,386,blond hickory booths
datasets/Set_I_DEV/review-057.txt,366,372,blond 
datasets/Set_I_DEV/review-057.txt,372,386,hickory booths
datasets/Set_I_DEV/review-058.txt,912,923,a native of
datasets/Set_I_DEV/review-058.txt,192,194,a 
datasets/Set_I_DEV/review-058.txt,914,923,native of
datasets/Set_I_DEV/review-058.txt,875,885,are run by
datasets/Set_I_DEV/review-058.txt,102,106,are 
datasets/Set_I_DEV/review-058.txt,879,885,run by
datasets/Set_I_DEV/review-058.txt,385,397,On their own
datasets/Set_I_DEV/review-058.txt,385,388,On 
datasets/Set_I_DEV/review-058.txt,388,397,their own
datasets/Set_I_DEV/review-058.txt,602,617,Also a hangover
datasets/Set_I_DEV/review-058.txt,602,607,Also 
datasets/Set_I_DEV/review-058.txt,607,617,a hangover
datasets/Set_I_DEV/review-058.txt,1568,1578,or more of
datasets/Set_I_DEV/review-058.txt,276,279,or 
datasets/Set_I_DEV/review-058.txt,1571,1578,more of
datasets/Set_I_DEV/review-058.txt,445,457,to dunk them
datasets/Set_I_DEV/review-058.txt,225,228,to 
datasets/Set_I_DEV/review-058.txt,448,457,dunk them
datasets/Set_I_DEV/review-058.txt,316,330,inside yet dry
datasets/Set_I_DEV/review-058.txt,316,323,inside 
datasets/Set_I_DEV/review-058.txt,323,330,yet dry
datasets/Set_I_DEV/review-058.txt,331,343,to the touch
datasets/Set_I_DEV/review-058.txt,225,228,to 
datasets/Set_I_DEV/review-058.txt,334,343,the touch
datasets/Set_I_DEV/review-059.txt,1525,1551,to international esoterica
datasets/Set_I_DEV/review-059.txt,277,280,to 
datasets/Set_I_DEV/review-059.txt,1528,1551,international esoterica
datasets/Set_I_DEV/review-059.txt,1410,1431,fresh and fascinating
datasets/Set_I_DEV/review-059.txt,748,754,fresh 
datasets/Set_I_DEV/review-059.txt,1416,1431,and fascinating
datasets/Set_I_DEV/review-059.txt,239,254,in flat screens
datasets/Set_I_DEV/review-059.txt,168,171,in 
datasets/Set_I_DEV/review-059.txt,242,254,flat screens
datasets/Set_I_DEV/review-059.txt,1612,1624,kriek with a
datasets/Set_I_DEV/review-059.txt,1612,1618,kriek 
datasets/Set_I_DEV/review-059.txt,772,778,with a
datasets/Set_I_DEV/review-059.txt,145,157,be your kind
datasets/Set_I_DEV/review-059.txt,145,148,be 
datasets/Set_I_DEV/review-059.txt,112,121,your kind
datasets/Set_I_DEV/review-059.txt,1504,1519,s brisk pilsner
datasets/Set_I_DEV/review-059.txt,58,60,s 
datasets/Set_I_DEV/review-059.txt,1506,1519,brisk pilsner
datasets/Set_I_DEV/review-059.txt,1682,1695,you with each
datasets/Set_I_DEV/review-059.txt,1011,1015,you 
datasets/Set_I_DEV/review-059.txt,1686,1695,with each
datasets/Set_I_DEV/review-059.txt,1673,1681,s new to
datasets/Set_I_DEV/review-059.txt,58,60,s 
datasets/Set_I_DEV/review-059.txt,1675,1681,new to
datasets/Set_I_DEV/review-060.txt,579,594,which means the
datasets/Set_I_DEV/review-060.txt,346,352,which 
datasets/Set_I_DEV/review-060.txt,585,594,means the
datasets/Set_I_DEV/review-060.txt,242,257,based in Boston
datasets/Set_I_DEV/review-060.txt,242,248,based 
datasets/Set_I_DEV/review-060.txt,248,257,in Boston
datasets/Set_I_DEV/review-060.txt,346,360,which sits off
datasets/Set_I_DEV/review-060.txt,346,352,which 
datasets/Set_I_DEV/review-060.txt,352,360,sits off
datasets/Set_I_DEV/review-060.txt,296,310,This tells you
datasets/Set_I_DEV/review-060.txt,296,301,This 
datasets/Set_I_DEV/review-060.txt,301,310,tells you
datasets/Set_I_DEV/review-060.txt,361,374,a hotel lobby
datasets/Set_I_DEV/review-060.txt,1,3,a 
datasets/Set_I_DEV/review-060.txt,363,374,hotel lobby
datasets/Set_I_DEV/review-060.txt,449,463,s celebrity is
datasets/Set_I_DEV/review-060.txt,63,65,s 
datasets/Set_I_DEV/review-060.txt,451,463,celebrity is
datasets/Set_I_DEV/review-060.txt,548,565,The restaurant is
datasets/Set_I_DEV/review-060.txt,22,26,The 
datasets/Set_I_DEV/review-060.txt,552,565,restaurant is
datasets/Set_I_DEV/review-060.txt,71,85,written on the
datasets/Set_I_DEV/review-060.txt,71,79,written 
datasets/Set_I_DEV/review-060.txt,79,85,on the
datasets/Set_I_DEV/review-061.txt,502,522,long charming garden
datasets/Set_I_DEV/review-061.txt,263,268,long 
datasets/Set_I_DEV/review-061.txt,507,522,charming garden
datasets/Set_I_DEV/review-061.txt,901,914,it is charred
datasets/Set_I_DEV/review-061.txt,901,904,it 
datasets/Set_I_DEV/review-061.txt,904,914,is charred
datasets/Set_I_DEV/review-061.txt,368,385,Benchmark beats a
datasets/Set_I_DEV/review-061.txt,0,10,Benchmark 
datasets/Set_I_DEV/review-061.txt,378,385,beats a
datasets/Set_I_DEV/review-061.txt,212,228,With the opening
datasets/Set_I_DEV/review-061.txt,212,217,With 
datasets/Set_I_DEV/review-061.txt,217,228,the opening
datasets/Set_I_DEV/review-061.txt,258,275,that long commute
datasets/Set_I_DEV/review-061.txt,164,169,that 
datasets/Set_I_DEV/review-061.txt,263,275,long commute
datasets/Set_I_DEV/review-061.txt,878,894,finished and wet
datasets/Set_I_DEV/review-061.txt,878,887,finished 
datasets/Set_I_DEV/review-061.txt,887,894,and wet
datasets/Set_I_DEV/review-061.txt,1073,1084,and you and
datasets/Set_I_DEV/review-061.txt,542,546,and 
datasets/Set_I_DEV/review-061.txt,1077,1084,you and
datasets/Set_I_DEV/review-061.txt,523,541,filled with tables
datasets/Set_I_DEV/review-061.txt,523,530,filled 
datasets/Set_I_DEV/review-061.txt,530,541,with tables
datasets/Set_I_DEV/review-062.txt,404,415,lost a step
datasets/Set_I_DEV/review-062.txt,404,409,lost 
datasets/Set_I_DEV/review-062.txt,409,415,a step
datasets/Set_I_DEV/review-062.txt,522,537,from a distance
datasets/Set_I_DEV/review-062.txt,522,527,from 
datasets/Set_I_DEV/review-062.txt,527,537,a distance
datasets/Set_I_DEV/review-062.txt,688,701,cooked with a
datasets/Set_I_DEV/review-062.txt,688,695,cooked 
datasets/Set_I_DEV/review-062.txt,695,701,with a
datasets/Set_I_DEV/review-062.txt,1096,1108,He served it
datasets/Set_I_DEV/review-062.txt,1096,1099,He 
datasets/Set_I_DEV/review-062.txt,1099,1108,served it
datasets/Set_I_DEV/review-062.txt,553,567,feet above the
datasets/Set_I_DEV/review-062.txt,553,558,feet 
datasets/Set_I_DEV/review-062.txt,558,567,above the
datasets/Set_I_DEV/review-062.txt,1067,1077,Red Cat in
datasets/Set_I_DEV/review-062.txt,1067,1071,Red 
datasets/Set_I_DEV/review-062.txt,1071,1077,Cat in
datasets/Set_I_DEV/review-062.txt,1381,1392,All is well
datasets/Set_I_DEV/review-062.txt,1381,1385,All 
datasets/Set_I_DEV/review-062.txt,1385,1392,is well
datasets/Set_I_DEV/review-062.txt,1336,1353,well with weekday
datasets/Set_I_DEV/review-062.txt,1336,1341,well 
datasets/Set_I_DEV/review-062.txt,1341,1353,with weekday
datasets/Set_I_DEV/review-063.txt,1045,1058,seal over the
datasets/Set_I_DEV/review-063.txt,1045,1050,seal 
datasets/Set_I_DEV/review-063.txt,1050,1058,over the
datasets/Set_I_DEV/review-063.txt,136,153,your table before
datasets/Set_I_DEV/review-063.txt,136,141,your 
datasets/Set_I_DEV/review-063.txt,141,153,table before
datasets/Set_I_DEV/review-063.txt,763,788,made mozzarella engulfing
datasets/Set_I_DEV/review-063.txt,763,768,made 
datasets/Set_I_DEV/review-063.txt,768,788,mozzarella engulfing
datasets/Set_I_DEV/review-063.txt,1491,1505,for winning in
datasets/Set_I_DEV/review-063.txt,747,751,for 
datasets/Set_I_DEV/review-063.txt,1495,1505,winning in
datasets/Set_I_DEV/review-063.txt,110,135,placed surreptitiously on
datasets/Set_I_DEV/review-063.txt,110,117,placed 
datasets/Set_I_DEV/review-063.txt,117,135,surreptitiously on
datasets/Set_I_DEV/review-063.txt,510,530,banquettes and perky
datasets/Set_I_DEV/review-063.txt,510,521,banquettes 
datasets/Set_I_DEV/review-063.txt,521,530,and perky
datasets/Set_I_DEV/review-063.txt,87,108,pickled chile peppers
datasets/Set_I_DEV/review-063.txt,87,95,pickled 
datasets/Set_I_DEV/review-063.txt,95,108,chile peppers
datasets/Set_I_DEV/review-063.txt,1403,1416,source of the
datasets/Set_I_DEV/review-063.txt,1403,1410,source 
datasets/Set_I_DEV/review-063.txt,1218,1224,of the
datasets/Set_I_DEV/review-064.txt,609,625,without the furs
datasets/Set_I_DEV/review-064.txt,588,596,without 
datasets/Set_I_DEV/review-064.txt,617,625,the furs
datasets/Set_I_DEV/review-064.txt,817,833,per person which
datasets/Set_I_DEV/review-064.txt,817,821,per 
datasets/Set_I_DEV/review-064.txt,821,833,person which
datasets/Set_I_DEV/review-064.txt,380,394,where you lose
datasets/Set_I_DEV/review-064.txt,192,198,where 
datasets/Set_I_DEV/review-064.txt,386,394,you lose
datasets/Set_I_DEV/review-064.txt,755,772,our table managed
datasets/Set_I_DEV/review-064.txt,755,759,our 
datasets/Set_I_DEV/review-064.txt,759,772,table managed
datasets/Set_I_DEV/review-064.txt,773,788,to persuade our
datasets/Set_I_DEV/review-064.txt,132,135,to 
datasets/Set_I_DEV/review-064.txt,776,788,persuade our
datasets/Set_I_DEV/review-064.txt,1729,1739,t going to
datasets/Set_I_DEV/review-064.txt,90,92,t 
datasets/Set_I_DEV/review-064.txt,1627,1635,going to
datasets/Set_I_DEV/review-064.txt,56,70,New Yorkers in
datasets/Set_I_DEV/review-064.txt,56,60,New 
datasets/Set_I_DEV/review-064.txt,60,70,Yorkers in
datasets/Set_I_DEV/review-064.txt,1475,1488,came with the
datasets/Set_I_DEV/review-064.txt,1475,1480,came 
datasets/Set_I_DEV/review-064.txt,1480,1488,with the
datasets/Set_I_DEV/review-065.txt,2018,2037,clearly designed by
datasets/Set_I_DEV/review-065.txt,2018,2026,clearly 
datasets/Set_I_DEV/review-065.txt,2026,2037,designed by
datasets/Set_I_DEV/review-065.txt,1999,2017,The restaurant was
datasets/Set_I_DEV/review-065.txt,922,926,The 
datasets/Set_I_DEV/review-065.txt,2003,2017,restaurant was
datasets/Set_I_DEV/review-065.txt,1009,1027,the fashionable at
datasets/Set_I_DEV/review-065.txt,624,628,the 
datasets/Set_I_DEV/review-065.txt,1013,1027,fashionable at
datasets/Set_I_DEV/review-065.txt,2326,2343,expat Britons who
datasets/Set_I_DEV/review-065.txt,2326,2332,expat 
datasets/Set_I_DEV/review-065.txt,2332,2343,Britons who
datasets/Set_I_DEV/review-065.txt,1028,1044,nearby La Goulue
datasets/Set_I_DEV/review-065.txt,1028,1035,nearby 
datasets/Set_I_DEV/review-065.txt,1035,1044,La Goulue
datasets/Set_I_DEV/review-065.txt,833,847,and brandy are
datasets/Set_I_DEV/review-065.txt,198,202,and 
datasets/Set_I_DEV/review-065.txt,837,847,brandy are
datasets/Set_I_DEV/review-065.txt,2248,2262,Service is not
datasets/Set_I_DEV/review-065.txt,2248,2256,Service 
datasets/Set_I_DEV/review-065.txt,2256,2262,is not
datasets/Set_I_DEV/review-065.txt,2118,2135,a welcoming space
datasets/Set_I_DEV/review-065.txt,168,170,a 
datasets/Set_I_DEV/review-065.txt,2120,2135,welcoming space
datasets/Set_I_DEV/review-066.txt,443,458,Buvette is open
datasets/Set_I_DEV/review-066.txt,108,116,Buvette 
datasets/Set_I_DEV/review-066.txt,451,458,is open
datasets/Set_I_DEV/review-066.txt,421,439,wine and cookbooks
datasets/Set_I_DEV/review-066.txt,421,426,wine 
datasets/Set_I_DEV/review-066.txt,426,439,and cookbooks
datasets/Set_I_DEV/review-066.txt,816,830,in plump glass
datasets/Set_I_DEV/review-066.txt,533,536,in 
datasets/Set_I_DEV/review-066.txt,819,830,plump glass
datasets/Set_I_DEV/review-066.txt,67,87,from the peripatetic
datasets/Set_I_DEV/review-066.txt,67,72,from 
datasets/Set_I_DEV/review-066.txt,72,87,the peripatetic
datasets/Set_I_DEV/review-066.txt,221,241,It is unrecognizable
datasets/Set_I_DEV/review-066.txt,221,224,It 
datasets/Set_I_DEV/review-066.txt,224,241,is unrecognizable
datasets/Set_I_DEV/review-066.txt,164,182,easygoing but with
datasets/Set_I_DEV/review-066.txt,164,174,easygoing 
datasets/Set_I_DEV/review-066.txt,174,182,but with
datasets/Set_I_DEV/review-066.txt,121,144,miniaturized version of
datasets/Set_I_DEV/review-066.txt,121,134,miniaturized 
datasets/Set_I_DEV/review-066.txt,134,144,version of
datasets/Set_I_DEV/review-066.txt,56,66,A new spot
datasets/Set_I_DEV/review-066.txt,56,58,A 
datasets/Set_I_DEV/review-066.txt,58,66,new spot
datasets/Set_I_DEV/review-067.txt,881,892,there is an
datasets/Set_I_DEV/review-067.txt,881,887,there 
datasets/Set_I_DEV/review-067.txt,887,892,is an
datasets/Set_I_DEV/review-067.txt,1522,1536,these days for
datasets/Set_I_DEV/review-067.txt,1522,1528,these 
datasets/Set_I_DEV/review-067.txt,1528,1536,days for
datasets/Set_I_DEV/review-067.txt,1443,1465,Kadosh studied graphic
datasets/Set_I_DEV/review-067.txt,1443,1450,Kadosh 
datasets/Set_I_DEV/review-067.txt,1450,1465,studied graphic
datasets/Set_I_DEV/review-067.txt,893,917,excellent variation with
datasets/Set_I_DEV/review-067.txt,893,903,excellent 
datasets/Set_I_DEV/review-067.txt,903,917,variation with
datasets/Set_I_DEV/review-067.txt,1564,1578,They turned to
datasets/Set_I_DEV/review-067.txt,1564,1569,They 
datasets/Set_I_DEV/review-067.txt,1569,1578,turned to
datasets/Set_I_DEV/review-067.txt,1035,1052,hummus and tahini
datasets/Set_I_DEV/review-067.txt,1035,1042,hummus 
datasets/Set_I_DEV/review-067.txt,1042,1052,and tahini
datasets/Set_I_DEV/review-067.txt,1497,1510,Jobs are hard
datasets/Set_I_DEV/review-067.txt,1497,1502,Jobs 
datasets/Set_I_DEV/review-067.txt,1502,1510,are hard
datasets/Set_I_DEV/review-067.txt,471,482,is a bundle
datasets/Set_I_DEV/review-067.txt,233,236,is 
datasets/Set_I_DEV/review-067.txt,474,482,a bundle
datasets/Set_I_DEV/review-068.txt,246,264,diners will likely
datasets/Set_I_DEV/review-068.txt,246,253,diners 
datasets/Set_I_DEV/review-068.txt,253,264,will likely
datasets/Set_I_DEV/review-068.txt,1081,1100,freeing some crusty
datasets/Set_I_DEV/review-068.txt,1081,1089,freeing 
datasets/Set_I_DEV/review-068.txt,1089,1100,some crusty
datasets/Set_I_DEV/review-068.txt,735,750,the rice during
datasets/Set_I_DEV/review-068.txt,135,139,the 
datasets/Set_I_DEV/review-068.txt,739,750,rice during
datasets/Set_I_DEV/review-068.txt,87,100,you will spot
datasets/Set_I_DEV/review-068.txt,12,16,you 
datasets/Set_I_DEV/review-068.txt,91,100,will spot
datasets/Set_I_DEV/review-068.txt,218,237,topped with checked
datasets/Set_I_DEV/review-068.txt,218,225,topped 
datasets/Set_I_DEV/review-068.txt,225,237,with checked
datasets/Set_I_DEV/review-068.txt,504,518,which the chef
datasets/Set_I_DEV/review-068.txt,504,510,which 
datasets/Set_I_DEV/review-068.txt,510,518,the chef
datasets/Set_I_DEV/review-068.txt,534,549,Jian Wah opened
datasets/Set_I_DEV/review-068.txt,534,539,Jian 
datasets/Set_I_DEV/review-068.txt,539,549,Wah opened
datasets/Set_I_DEV/review-068.txt,995,1010,zai fan arrives
datasets/Set_I_DEV/review-068.txt,995,999,zai 
datasets/Set_I_DEV/review-068.txt,999,1010,fan arrives
datasets/Set_I_DEV/review-069.txt,479,491,crack in the
datasets/Set_I_DEV/review-069.txt,479,485,crack 
datasets/Set_I_DEV/review-069.txt,485,491,in the
datasets/Set_I_DEV/review-069.txt,329,341,who even now
datasets/Set_I_DEV/review-069.txt,243,247,who 
datasets/Set_I_DEV/review-069.txt,333,341,even now
datasets/Set_I_DEV/review-069.txt,68,92,grandiose Machiavelli is
datasets/Set_I_DEV/review-069.txt,68,78,grandiose 
datasets/Set_I_DEV/review-069.txt,78,92,Machiavelli is
datasets/Set_I_DEV/review-069.txt,2112,2123,to the arts
datasets/Set_I_DEV/review-069.txt,355,358,to 
datasets/Set_I_DEV/review-069.txt,2115,2123,the arts
datasets/Set_I_DEV/review-069.txt,771,784,of the prince
datasets/Set_I_DEV/review-069.txt,116,119,of 
datasets/Set_I_DEV/review-069.txt,774,784,the prince
datasets/Set_I_DEV/review-069.txt,93,108,like visiting a
datasets/Set_I_DEV/review-069.txt,93,98,like 
datasets/Set_I_DEV/review-069.txt,98,108,visiting a
datasets/Set_I_DEV/review-069.txt,2145,2156,has a music
datasets/Set_I_DEV/review-069.txt,2145,2149,has 
datasets/Set_I_DEV/review-069.txt,2149,2156,a music
datasets/Set_I_DEV/review-069.txt,383,398,music at dinner
datasets/Set_I_DEV/review-069.txt,383,389,music 
datasets/Set_I_DEV/review-069.txt,389,398,at dinner
datasets/Set_I_DEV/review-070.txt,498,513,of its pastrami
datasets/Set_I_DEV/review-070.txt,271,274,of 
datasets/Set_I_DEV/review-070.txt,501,513,its pastrami
datasets/Set_I_DEV/review-070.txt,831,841,as you eat
datasets/Set_I_DEV/review-070.txt,645,648,as 
datasets/Set_I_DEV/review-070.txt,834,841,you eat
datasets/Set_I_DEV/review-070.txt,765,783,tender slices hide
datasets/Set_I_DEV/review-070.txt,765,772,tender 
datasets/Set_I_DEV/review-070.txt,772,783,slices hide
datasets/Set_I_DEV/review-070.txt,1735,1749,in a beautiful
datasets/Set_I_DEV/review-070.txt,1199,1202,in 
datasets/Set_I_DEV/review-070.txt,1738,1749,a beautiful
datasets/Set_I_DEV/review-070.txt,485,497,to the charm
datasets/Set_I_DEV/review-070.txt,286,289,to 
datasets/Set_I_DEV/review-070.txt,488,497,the charm
datasets/Set_I_DEV/review-070.txt,748,763,Layers of ruddy
datasets/Set_I_DEV/review-070.txt,748,755,Layers 
datasets/Set_I_DEV/review-070.txt,755,763,of ruddy
datasets/Set_I_DEV/review-070.txt,886,897,If you must
datasets/Set_I_DEV/review-070.txt,886,889,If 
datasets/Set_I_DEV/review-070.txt,889,897,you must
datasets/Set_I_DEV/review-070.txt,1510,1523,and savor its
datasets/Set_I_DEV/review-070.txt,36,40,and 
datasets/Set_I_DEV/review-070.txt,1514,1523,savor its
datasets/Set_I_DEV/review-071.txt,507,520,but its large
