% NYC Restaurant Review Dataset
@RELATION nyc_restaurant_review

@ATTRIBUTE count_of_food_adjectives_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_adjectives_in_context NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_context NUMERIC
@ATTRIBUTE has_price_attached {true, false}
@ATTRIBUTE has_meal_name_mentioned {true, false}
@ATTRIBUTE dish_name STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE class_label {positive, negative}

@DATA
0,1,1,0,false,false,'juicy meatballs',../Set_Q/review-277.txt,positive
0,0,1,0,false,false,'bread crumbs',../Set_Q/review-277.txt,positive
0,1,0,0,false,false,'lamb bacon',../Set_Q/review-277.txt,positive
0,0,0,0,false,false,'orange vinaigrette',../Set_Q/review-277.txt,positive
0,0,0,0,false,false,bread,../Set_Q/review-277.txt,positive
0,0,0,0,false,false,'salt cod',../Set_Q/review-277.txt,positive
0,1,0,0,false,false,shrimp,../Set_Q/review-277.txt,positive
0,0,0,0,false,false,'rice balls',../Set_Q/review-278.txt,positive
0,0,0,0,false,false,'rice balls',../Set_Q/review-278.txt,positive
0,0,0,1,false,false,'pickled eggs',../Set_Q/review-278.txt,positive
0,0,0,0,false,false,'rice balls',../Set_Q/review-278.txt,positive
0,0,0,0,false,false,tofu,../Set_Q/review-278.txt,positive
0,0,0,0,false,false,rice,../Set_Q/review-278.txt,positive
0,0,0,0,false,false,rice,../Set_Q/review-278.txt,positive
1,0,0,1,false,true,'ricedish with sundried tomato and ichimi togarashi ground red chile Its fancier than the ones sold at gas stations in Honolulu but its still the Spam that makes it deliciousMost of the omusubi at Hanamizuki are prepared mazegohan style with ingredients minced and mixed throughout the dishrice',../Set_Q/review-278.txt,positive
0,0,0,0,false,false,sushi,../Set_Q/review-278.txt,positive
1,0,0,0,false,false,'deepfried tofu',../Set_Q/review-278.txt,positive
0,0,1,0,false,false,'Tofu  Tofu',../Set_Q/review-278.txt,positive
0,0,1,0,false,false,tofu,../Set_Q/review-278.txt,positive
0,0,0,0,false,false,cake,../Set_Q/review-278.txt,positive
0,0,0,0,false,false,'corn husks',../Set_Q/review-279.txt,positive
0,0,0,0,false,false,'tamale de dulce',../Set_Q/review-279.txt,positive
0,0,0,0,false,true,pastas,../Set_Q/review-280.txt,positive
0,0,0,0,false,false,'housecured tuna',../Set_Q/review-280.txt,positive
0,0,0,0,false,false,'cooked tuna',../Set_Q/review-280.txt,positive
1,1,0,0,false,false,'cold shrimp',../Set_Q/review-280.txt,positive
0,0,0,0,false,false,'young turnips',../Set_Q/review-280.txt,positive
0,0,0,0,false,false,asparagus,../Set_Q/review-280.txt,positive
0,0,0,0,false,false,'vegetable antipasto',../Set_Q/review-280.txt,positive
0,0,0,0,false,false,pastas,../Set_Q/review-280.txt,positive
0,1,0,0,false,false,chickens,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,brasserie,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,salads,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,charcuterie,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,oysters,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,'shoestring fries',../Set_Q/review-281.txt,positive
0,0,0,0,false,false,'potato chips',../Set_Q/review-281.txt,positive
0,0,0,1,false,false,tarts,../Set_Q/review-281.txt,positive
0,0,0,1,false,false,'French desserts',../Set_Q/review-281.txt,positive
0,0,0,0,false,false,pancetta,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,'eggs Lafayette',../Set_Q/review-281.txt,positive
0,0,0,0,false,false,'Duck breast',../Set_Q/review-281.txt,positive
0,0,0,0,false,false,'beef tartare',../Set_Q/review-281.txt,positive
0,0,0,0,false,false,'frise salad',../Set_Q/review-281.txt,positive
0,0,0,0,false,false,bacon,../Set_Q/review-281.txt,positive
0,0,0,0,false,false,egg,../Set_Q/review-281.txt,positive
0,0,0,0,false,true,burger,../Set_Q/review-281.txt,positive
0,0,0,0,false,true,'softshell crab',../Set_Q/review-281.txt,positive
0,0,0,0,false,true,'toasted brioche',../Set_Q/review-281.txt,positive
1,1,0,0,false,false,'buttermilk fried chicken',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'soft pretzels',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'scrappy proprietors',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,egg,../Set_Q/review-282.txt,positive
1,1,0,0,false,false,'fried chicken',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'roasted pork chop',../Set_Q/review-282.txt,positive
0,1,0,1,false,true,shrimp,../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'candied bacon',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'peanut butter sundae',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'Bacon peanut',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,pretzel,../Set_Q/review-282.txt,positive
0,1,0,0,false,false,shrimp,../Set_Q/review-282.txt,positive
1,1,0,0,false,false,'fried chicken',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'pork chops',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'caramel banana pudding',../Set_Q/review-282.txt,positive
0,0,0,0,false,false,'spring rolls',../Set_Q/review-283.txt,positive
0,1,0,0,false,false,Shrimp,../Set_Q/review-283.txt,positive
0,0,0,0,false,false,'knobby mushrooms simmer',../Set_Q/review-283.txt,positive
0,1,0,0,false,false,shrimp,../Set_Q/review-283.txt,positive
0,0,0,0,false,false,'pork belly',../Set_Q/review-283.txt,positive
0,1,0,0,false,false,'grilled meat',../Set_Q/review-283.txt,positive
1,1,1,0,false,true,'fried chicken',../Set_Q/review-283.txt,positive
0,1,0,0,false,false,'butterflied shrimp',../Set_Q/review-283.txt,positive
0,0,0,0,false,true,'fish sauce',../Set_Q/review-283.txt,positive
0,0,0,0,false,false,'Fish Cheeks',../Set_Q/review-283.txt,positive
0,0,0,0,false,false,dumpling,../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'fish fritters',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,fish,../Set_Q/review-284.txt,positive
1,1,0,0,false,false,'Crispy shrimp',../Set_Q/review-284.txt,positive
1,1,0,0,false,false,'fried chicken territory',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'creamy tofu',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'mozzarella sticks',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,beef,../Set_Q/review-284.txt,positive
0,0,1,0,false,false,pork,../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'Spicy Fish Stew',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'flaky fish',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,noodles,../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'bacon sticky rice shumai',../Set_Q/review-284.txt,positive
0,0,0,0,false,false,'cooked egg',../Set_Q/review-284.txt,positive
0,1,0,1,false,false,'crisp chicken',../Set_Q/review-285.txt,positive
0,0,0,0,false,false,oysters,../Set_Q/review-285.txt,positive
0,1,0,0,false,false,'flatiron steak',../Set_Q/review-285.txt,positive
0,0,0,0,false,false,pork,../Set_Q/review-285.txt,positive
0,0,0,0,false,false,'pork belly',../Set_Q/review-285.txt,positive
1,0,0,0,false,false,'deepfried nuggets',../Set_Q/review-285.txt,positive
0,1,0,0,false,true,'golden chicken',../Set_Q/review-285.txt,positive
0,0,0,0,false,false,'wearing not a',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'wearing ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'not a',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'then decamped to',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'then ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'decamped to',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'with no sign',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'with ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'no sign',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'deepened with long',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'deepened ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'with long',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'York tend to',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'York ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'tend to',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'its taste at',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'its ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'taste at',../Set_Q/review-139.txt,negative
1,0,0,0,false,false,'a perfect cold',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'a ',../Set_Q/review-139.txt,negative
1,0,0,0,false,false,'perfect cold',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'Keep in mind',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'Keep ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'in mind',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'egg scrambled with',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'egg ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'scrambled with',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'to the seasons',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'to ',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'the seasons',../Set_Q/review-139.txt,negative
0,0,0,0,false,false,'Main courses are',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'Main ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'courses are',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'the Bedouin style',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'the ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'Bedouin style',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'whose crossing vectors',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'whose ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'crossing vectors',../Set_Q/review-140.txt,negative
0,0,1,0,false,false,'small wonder of',../Set_Q/review-140.txt,negative
0,0,1,0,false,false,'small ',../Set_Q/review-140.txt,negative
0,0,1,0,false,false,'wonder of',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'in southern Israel',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'in ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'southern Israel',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'low temperature and',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'low ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'temperature and',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'with that beautiful',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'with ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'that beautiful',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'on the frankincense',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'on ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'the frankincense',../Set_Q/review-140.txt,negative
0,0,0,0,false,true,'only with a',../Set_Q/review-140.txt,negative
0,0,0,0,false,true,'only ',../Set_Q/review-140.txt,negative
0,0,0,0,false,true,'with a',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'the vegetal yearnings',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'the ',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'vegetal yearnings',../Set_Q/review-140.txt,negative
0,0,0,0,false,false,'in northern India',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'in ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'northern India',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'semolina shells filled',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'semolina ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'shells filled',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'bone in a',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'bone ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'in a',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'cooking with classics',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'cooking ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'with classics',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'They ran a',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'They ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'ran a',../Set_Q/review-141.txt,negative
0,0,0,0,false,true,'and a dish',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'and ',../Set_Q/review-141.txt,negative
0,0,0,0,false,true,'a dish',../Set_Q/review-141.txt,negative
1,0,0,0,false,false,'confusion of sweet',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'confusion ',../Set_Q/review-141.txt,negative
1,0,0,0,false,false,'of sweet',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'your palms to',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'your ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'palms to',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'reprised in so',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'reprised ',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'in so',../Set_Q/review-141.txt,negative
0,0,0,0,false,true,'He had stopped',../Set_Q/review-141.txt,negative
0,0,0,0,false,true,'He ',../Set_Q/review-141.txt,negative
0,0,0,0,false,true,'had stopped',../Set_Q/review-141.txt,negative
0,0,0,0,false,false,'Maybe a chocolate',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'Maybe ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'a chocolate',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'as if Snow',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'as ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'if Snow',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'surge tide that',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'surge ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'tide that',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'dance floor at',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'dance ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'floor at',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'One Water Street',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'One ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'Water Street',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'on a Southeast',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'on ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'a Southeast',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'Keeffe paid for',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'Keeffe ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'paid for',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'to the dining',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'to ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'the dining',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'or the look',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'or ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'the look',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'Keeffe saw romance',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'Keeffe ',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'saw romance',../Set_Q/review-142.txt,negative
0,0,0,0,false,false,'soon return bearing',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'soon ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'return bearing',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'time out of',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'time ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'out of',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'Herbert Asbury made',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'Herbert ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'Asbury made',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'learn their language',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'learn ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'their language',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'But sometimes it',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'But ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'sometimes it',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'about the food',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'about ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'the food',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'The rest of',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'The ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'rest of',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'This is old',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'This ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'is old',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'like oversize mahjong',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'like ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'oversize mahjong',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'at the Bloody',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'at ',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'the Bloody',../Set_Q/review-143.txt,negative
0,0,0,0,false,false,'rugelach and pickles',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'rugelach ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'and pickles',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'generation owners of',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'generation ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'owners of',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'customers a place',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'customers ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'a place',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'which opened in',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'which ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'opened in',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'herring and the',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'herring ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'and the',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'seem out of',../Set_Q/review-144.txt,negative
0,0,0,0,true,false,'seem ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'out of',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'than an opportunity',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'than ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'an opportunity',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'of the restaurant',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'of ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'the restaurant',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'stuffed with potatoes',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'stuffed ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'with potatoes',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'title of Yenta',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'title ',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'of Yenta',../Set_Q/review-144.txt,negative
0,0,0,0,false,false,'the turntable at',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'the ',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'turntable at',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'the flavorful hen',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'the ',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'flavorful hen',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'s estate remains',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'s ',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'estate remains',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'During the rest',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'During ',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'the rest',../Set_Q/review-145.txt,negative
0,0,1,0,false,false,'mildly spicy and',../Set_Q/review-145.txt,negative
0,0,1,0,false,false,'mildly ',../Set_Q/review-145.txt,negative
0,0,1,0,false,false,'spicy and',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'cooked with red',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'cooked ',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'with red',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'against the city',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'against ',../Set_Q/review-145.txt,negative
0,0,0,0,true,false,'the city',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'dots the low',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'dots ',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'the low',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'and the actor',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'and ',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'the actor',../Set_Q/review-145.txt,negative
0,0,0,0,false,true,'The answer is',../Set_Q/review-145.txt,negative
0,0,0,0,false,false,'The ',../Set_Q/review-145.txt,negative
0,0,0,0,false,true,'answer is',../Set_Q/review-145.txt,negative
0,0,0,1,false,false,'but the stuffing',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'but ',../Set_Q/review-146.txt,negative
0,0,0,1,false,false,'the stuffing',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'tonkotsu broth suddenly',../Set_Q/review-146.txt,negative
0,0,0,0,false,true,'tonkotsu ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'broth suddenly',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'whether that makes',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'whether ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'that makes',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'of pork for',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'of ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'pork for',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'wanted to concentrate',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'wanted ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'to concentrate',../Set_Q/review-146.txt,negative
0,0,0,0,false,true,'tasting menus that',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'tasting ',../Set_Q/review-146.txt,negative
0,0,0,0,false,true,'menus that',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'Smookler trained in',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'Smookler ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'trained in',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'the four cuts',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'the ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'four cuts',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'spooning a hypnotically',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'spooning ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'a hypnotically',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'requests for reservations',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'requests ',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'for reservations',../Set_Q/review-146.txt,negative
0,0,0,0,false,false,'an art dealer',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'an ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'art dealer',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'the river running',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'the ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'river running',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'like a distillate',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'like ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'a distillate',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'But this time',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'But ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'this time',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'scythes through the',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'scythes ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'through the',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'New Hampshire to',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'New ',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'Hampshire to',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'could be a',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'could ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'be a',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'enlisting his older',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'enlisting ',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'his older',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'under a narra',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'under ',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'a narra',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'sting is barely',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'sting ',../Set_Q/review-147.txt,negative
0,0,0,0,false,true,'is barely',../Set_Q/review-147.txt,negative
0,0,0,0,false,false,'to pause when',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'to ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'pause when',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'yoed between so',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'yoed ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'between so',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'willing to make',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'willing ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'to make',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'confluence of bohemian',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'confluence ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'of bohemian',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'a sign outside',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'a ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'sign outside',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'groaner of a',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'groaner ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'of a',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'a lemon grass',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'a ',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'lemon grass',../Set_Q/review-148.txt,negative
0,0,0,0,false,false,'t go away',../Set_Q/review-148.txt,negative
